193913,297392,298062,383188,283315,296448,878280,377461,325182,868304,1469292,1470048,756401,379708,207274,1435862,461425,357031,769657,812105,47475,767183,241412,810057,183337,839552,786084,785793,796258,486110,489489,1471841,878652,755145,626502,814526,143306,344134,866702,491565,770059,770394,629896,624360,52076,43733,44563,713922,609663,840942,80109,782811,814260,784224,841641,244618,295985,244637,417226
0.2744,0.101,0.4333,0.5927,0.1308,11.2982,1.2478,0.4894,0.0567,0.06,0.2068,0.4712,1.0005,1.71,12.5164,2.1013,6.5592,0.4212,0.506,0.8622,0.4316,0.1577,0.3942,1.7965,0.2891,4.9605,2.0979,1.4392,0.937,2.036,0.6946,0.2915,1.4668,1.6914,0.5859,0.7806,2.788,0.4976,0.1236,1.0149,3.4836,0.3391,1.7316,0.0257,0.1668,0.2154,0.3233,0.4834,0.4976,0.2162,0.1515,0.868,0.3805,6.0234,0.0745,3.6686,2.2148,1.4441,0.3205
0.6256,0.4883,0.7375,1.3002,0.4269,4.522,0.4753,0.5749,0.2467,0.9728,0.2877,0.8888,0.9331,4.1014,6.1381,0.5175,0.9513,0.3483,0.6414,0.5306,0.2873,0.3218,0.2579,1.957,0.2758,3.3321,0.9987,0.8166,0.7634,1.3656,1.1323,0.5985,0.5184,1.1425,1.4814,1.36,2.0205,1.2988,0.4746,0.9609,2.6565,0.5027,0.7123,0.2126,0.5517,0.5534,0.3952,0.6017,0.337,0.4621,0.392,0.7675,0.803,4.6947,0.6028,1.5294,1.3777,0.3642,0.4233
0.5437,0.4199,0.3783,0.6747,0.2917,1.8541,0.705,0.5452,0.1619,1.9792,0.1623,1.2926,0.6303,1.8669,11.3775,0.5219,0.517,0.2837,0.2172,0.4153,0.1237,0.1568,0.2471,1.769,0.284,1.0142,0.6721,0.2029,1.0208,2.3762,0.3436,1.3242,0.7571,0.9125,2.0626,1.4717,2.8882,1.2969,0.1512,2.1997,2.5895,1.4465,0.2318,0.4031,0.3507,0.332,0.1971,0.2593,0.0483,0.2089,0.3383,1.1441,0.1876,4.9147,0.4359,0.7183,0.3896,0.1424,0.4489
0.7847,0.2751,0.9099,0.825,0.2974,2.5931,0.7736,2.5257,0.535,1.5025,0.1213,1.7613,1.6755,1.8257,9.4369,0.9365,2.5995,0.2029,0.2569,2.0277,0.2109,0.0867,0.1216,1.7356,0.1848,0.6325,1.1646,1.1708,1.6402,2.7142,0.3106,1.0262,1.4416,1.1902,2.3591,0.4217,3.1422,1.1924,0.1289,2.4365,1.006,0.7983,0.3894,0.5448,0.4756,0.1725,0.2036,2.0217,0.0624,0.2285,0.1974,2.3879,0.2116,1.2661,0.4408,2.4047,1.929,0.5926,0.6619
0.337,0.2915,2.2874,1.3122,0.1423,5.6281,0.407,0.3321,0.0722,0.9575,0.1774,1.322,0.9402,2.6287,6.0778,1.0784,0.8408,0.3048,0.7104,1.105,0.1033,0.1798,0.187,1.5868,0.1575,3.7419,2.589,1.5291,1.4284,0.6294,1.1322,0.4145,0.472,0.8029,1.0059,1.4822,0.8852,2.1876,0.1389,0.5127,1.0257,0.1634,0.2546,0.4513,0.3863,0.4593,0.2593,0.2021,0.3701,0.1752,0.1701,2.4071,0.9154,5.1002,0.0788,1.2575,0.7298,1.0448,0.0814
0.2388,0.3189,0.7702,0.466,0.4542,5.0913,1.4265,0.2508,0.3104,0.336,0.4448,0.6345,1.3215,1.6582,4.8707,0.7037,2.9841,0.2198,0.5407,1.823,0.4881,0.1889,0.1607,1.0326,0.345,3.4552,2.7464,1.6442,1.8691,1.7701,1.5957,0.2794,0.524,1.3964,0.5835,1.1415,2.1242,0.9659,0.0894,0.5898,2.3469,0.3339,0.6154,0.2221,0.207,0.1852,0.1716,0.4322,0.3011,0.2505,0.2391,1.8156,0.7424,4.4417,0.0405,3.1109,1.3989,1.1115,0.2019
0.1472,0.6816,1.4266,0.9528,0.5538,6.2024,0.9564,0.3844,0.1266,0.3742,0.1254,0.9384,1.0854,1.0958,6.192,1.1871,0.3557,0.3012,0.3699,0.8602,0.1066,0.0955,0.211,1.906,0.09,1.8588,1.1923,1.0622,1.1219,2.3335,1.3233,1.0304,0.6815,0.4357,0.733,2.2364,0.776,2.3597,0.2927,0.2548,1.6434,0.316,0.5411,0.3086,0.2731,0.3443,0.1918,0.2705,0.2883,0.0671,0.1444,1.2185,0.3482,4.1913,0.3597,0.3683,1.5264,1.2288,0.3165
0.0669,0.1896,0.1951,1.3507,0.316,4.1723,0.0894,0.5419,0.1933,0.2133,0.4331,1.8137,1.2944,0.6773,4.201,1.46,0.1557,0.0793,0.2773,0.6992,0.2521,0.1468,0.4336,3.1515,0.1297,2.3178,1.2381,1.1872,0.452,1.0048,1.87,1.1701,1.116,0.1837,0.6231,0.5678,1.3559,0.3815,0.0642,0.829,1.9917,0.3505,0.2179,0.4031,0.245,0.1801,0.1259,0.3414,0.0734,0.0861,0.0855,1.0677,0.4948,3.2493,0.4306,0.3635,3.0799,0.0694,0.996
0.4103,0.2404,1.2114,1.0156,0.3107,3.7408,0.6911,0.5107,0.125,1.2589,0.0959,1.254,1.8664,1.4254,8.2434,0.8553,0.918,0.1988,0.4441,0.9223,0.0359,0.0852,0.124,2.2406,0.0423,0.9952,1.8692,0.7268,1.0142,2.982,1.7705,1.0184,0.7407,0.7118,0.9141,1.5262,1.0922,1.1779,0.1734,1.3026,1.9598,0.5697,0.3555,0.3222,0.4071,0.4737,0.1426,0.1486,0.4342,0.0693,0.067,2.26,0.4558,2.89,0.3878,0.5483,1.1069,1.006,0.2165
0.1943,0.3642,0.0904,1.8398,0.2551,3.0237,0.251,0.477,0.6389,0.1995,0.3968,1.5666,1.4398,1.6215,4.5187,1.2441,0.2891,0.0922,0.7062,0.6787,0.2931,0.3253,0.5911,3.7824,0.2123,1.175,1.0878,1.4145,1.2929,2.0579,0.6899,0.8446,1.0566,1.2799,0.8837,0.5493,0.9779,0.4299,0.4392,0.8447,0.8711,0.6855,0.989,0.4016,0.1727,0.3867,0.1212,1.9744,0.0609,0.3143,0.087,1.5195,0.466,3.5035,0.6597,1.027,3.0736,1.2945,1.144
0.322,0.8399,4.2891,1.1466,0.42,6.8708,0.3728,0.5727,0.1941,3.0731,0.7036,1.3108,1.2169,3.2397,7.2283,1.3231,6.3943,0.1404,0.3603,0.8501,1.0427,0.2194,0.4743,3.2205,0.6364,4.9376,0.7036,0.9261,2.7899,1.714,1.3929,1.4481,0.4494,0.5802,0.396,1.3681,1.6207,3.2837,0.1924,0.5414,3.4569,0.282,0.4648,0.735,0.2181,0.1333,0.2476,0.7091,0.3311,2.7121,0.9871,0.246,0.5435,4.953,0.4482,6.022,1.8669,1.0572,0.1906
0.2859,0.4134,2.9901,1.5433,0.3616,7.9928,0.3785,0.4671,0.6053,2.529,0.2489,2.4373,0.7074,3.4418,8.1515,2.0865,4.1742,0.188,0.7394,0.4481,0.9227,0.1461,0.5384,3.8363,1.0284,1.7205,1.6742,2.1528,1.7434,1.1637,0.7481,0.8346,1.8565,0.628,1.3645,1.6514,1.1313,0.5458,0.3894,1.6668,0.785,0.9931,0.2182,0.4278,0.3424,0.3401,0.1639,1.312,0.1178,2.0304,1.0493,0.6319,0.6376,5.5867,2.1351,3.0984,1.5998,1.8272,0.4268
0.182,0.4752,2.8429,1.0831,0.3897,5.0664,0.6246,0.6989,0.3321,1.9517,0.3922,1.7778,0.9186,2.3317,4.9996,1.51,3.9608,0.1396,0.4695,0.4317,0.9922,0.1796,0.4524,3.1104,0.149,3.8555,0.5715,0.4369,2.6948,0.7544,0.7465,2.8321,0.6629,1.1877,0.8845,0.7164,1.8912,0.6477,0.3128,1.017,4.3233,0.3472,0.4701,0.5372,0.3306,0.1752,0.1526,0.6662,0.2398,0.6535,0.3613,0.3521,0.5909,3.868,0.2461,4.2104,0.1913,1.0462,0.1882
0.5108,0.3289,0.5941,0.867,0.0673,11.454,0.5656,1.0068,0.0856,1.0136,0.1484,1.7985,1.2486,5.589,12.0514,1.2558,0.8844,0.2255,0.6882,0.3335,0.5988,0.3142,0.472,2.2621,0.5454,2.881,1.0829,1.4276,0.4222,1.9075,0.4984,0.4512,2.1812,1.8532,0.4986,1.1895,0.9904,0.7543,0.1364,0.9805,1.6623,0.8648,1.8275,0.0749,0.438,0.34,0.2933,1.1843,0.1973,2.0879,0.5031,0.6223,0.9109,4.0418,0.6752,2.5362,2.1579,1.4562,0.9327
0.3257,0.2606,3.4461,0.0855,0.1171,0.7828,0.2351,1.0704,0.1292,0.2878,0.2349,0.8366,0.9789,1.2172,18.9848,0.3304,10.1937,0.3213,0.5274,0.167,0.7256,0.2565,0.3189,5.0402,0.3501,2.753,0.3829,0.5865,0.3642,1.155,0.2052,0.4784,2.519,1.2661,0.7642,0.8967,1.7241,2.4587,0.1185,1.5272,1.2852,1.4401,1.1975,0.3075,0.3953,0.2553,0.2606,1.8168,0.3757,2.4534,0.7958,1.0484,0.4095,0.5909,0.2194,3.6105,0.4428,1.1374,0.229
0.5532,0.3174,1.8771,1.1549,0.2155,10.95,0.1818,0.4558,0.2059,3.3789,0.217,1.6515,0.7694,1.5098,10.6715,1.7112,2.7497,0.6009,0.4869,0.2994,1.2261,0.42,0.3242,2.6626,0.6824,2.2819,0.4243,1.2019,1.2481,0.6065,0.5418,0.6119,2.3842,1.1209,1.0929,0.7162,1.8008,1.3481,0.1758,1.1043,1.6629,0.5444,1.392,0.1605,0.6017,0.7738,0.65,1.8816,0.153,2.0864,0.7131,0.4227,0.3107,2.0514,1.1588,3.4325,2.1838,1.1416,0.6485
0.36,0.3915,6.5587,1.9367,0.3005,11.0369,0.597,1.0298,0.2769,4.2851,0.3138,0.8742,0.7506,1.7391,9.8634,1.5225,3.0424,0.4165,0.4513,0.6356,0.8234,0.3069,0.3835,0.9727,0.4988,1.8367,0.6819,0.9683,1.243,1.2925,1.2935,0.7479,2.6124,1.1219,0.9985,1.1358,1.6278,1.7372,0.3995,1.643,2.805,0.6624,2.0513,0.3754,0.389,0.4677,0.369,1.0634,0.4229,1.2955,0.3662,0.8198,0.6135,7.9145,0.5133,1.4584,0.857,1.1609,0.2699
0.2211,1.3934,3.0204,0.8483,0.2978,7.0874,0.2677,0.5495,0.6642,0.5389,0.5889,2.0753,0.7566,0.8297,6.4982,0.8159,1.5139,0.0911,0.3089,1.0611,0.2499,0.1358,0.2933,4.9312,0.156,1.637,0.5309,0.6831,1.2136,1.1598,0.5694,1.7235,0.3784,1.7054,0.8205,0.646,0.568,0.5032,0.2853,2.0423,3.9286,0.6417,0.2784,0.6097,0.3868,0.3024,0.1538,1.0981,0.1192,0.2922,0.2302,0.6541,0.5646,2.7369,1.0655,6.0855,0.3458,1.162,0.1648
0.2042,0.2048,0.5617,0.8106,0.1266,5.3703,0.1343,0.3802,1.1073,1.2334,0.1554,1.2002,0.3437,3.2657,7.7822,2.8437,0.5408,0.7826,0.6407,0.7529,0.4747,0.0987,0.4776,2.7978,0.5509,5.1107,1.1575,0.8168,0.5968,0.6189,0.9899,1.1232,2.6477,0.5524,1.279,0.727,1.3437,0.4354,0.2916,1.297,0.8498,0.8647,1.6408,0.1506,0.0988,0.3601,0.171,2.3593,0.1231,0.96,0.4142,0.7116,0.771,2.9856,1.3514,3.7557,1.9716,0.6747,0.5628
0.2011,0.5304,1.3591,0.6124,0.5913,19.1111,0.1418,0.2123,0.6299,0.1954,0.2615,0.8559,0.5377,1.137,32.6601,1.3632,0.5563,0.328,0.4547,0.2495,0.1487,0.5348,0.1151,7.0448,0.2211,2.5542,0.9189,3.0139,0.7161,0.2662,0.5536,0.2485,2.1793,0.9634,1.4451,1.7088,2.8454,0.2544,0.2465,1.4307,0.1999,0.2135,0.4341,0.3607,0.76,0.1787,0.2541,0.2098,0.1533,0.843,0.42,2.1497,0.6594,0.6343,1.8461,1.5972,0.4095,0.4101,1.0749
0.8544,4.4545,0.2747,0.2666,0.2146,1.0631,0.1971,0.7287,0.2134,1.7083,0.2327,0.423,1.382,0.5662,0.9744,1.4379,0.4698,0.4219,2.4841,0.182,0.4475,0.2579,0.3093,7.7527,0.3286,1.8241,0.3619,0.2128,2.3531,1.187,0.2873,0.6042,1.0119,0.6628,0.4255,4.08,0.2337,0.4483,0.1802,1.9321,0.8381,0.5128,0.3869,0.2436,0.2948,0.228,0.3002,3.0115,0.2188,0.6547,0.2835,1.204,0.3844,0.3698,0.2628,2.0641,0.1371,0.8396,0.5555
0.1678,0.6192,0.0729,0.6845,2.0551,0.0315,0.2144,1.386,0.3098,0.619,0.7188,1.6179,1.181,2.1848,0.1084,1.2964,0.1638,0.4463,0.9458,0.249,0.2303,0.0778,0.4125,3.4571,0.1473,0.5452,1.0019,1.4419,0.0512,1.0468,0.3401,0.9284,0.8981,1.6478,2.4322,0.4632,0.8494,0.5059,0.6072,1.7509,0.59,0.2943,1.4674,0.1649,0.15,0.0693,0.1519,0.6383,0.1766,0.1636,0.1467,2.8254,0.5396,0.4754,0.9641,0.0581,0.6516,0.4781,3.0409
0.2993,1.5801,0.0742,0.1053,1.2003,0.1628,0.1608,0.2318,0.1096,0.222,0.4158,1.5702,2.0186,0.958,0.4309,2.1441,0.1557,0.0597,0.8516,0.4775,0.7463,0.1358,0.8145,4.3726,0.1219,0.8,0.9766,0.965,0.1168,1.4738,0.7604,1.1118,0.4601,1.013,1.7086,0.2839,0.9096,0.5203,0.3407,2.5864,1.3899,0.7847,1.2774,1.1139,0.3087,0.0836,0.118,1.1543,0.0751,0.11,0.0946,2.4517,1.2691,1.1985,0.9973,0.1032,1.1735,1.5238,1.7298
0.2739,0.155,0.0642,1.8394,0.5777,0.7745,4.6866,0.4875,1.0883,0.3488,0.1045,1.939,1.3162,1.7658,0.7583,1.2734,0.1693,0.357,0.5714,4.1888,0.9128,0.0473,0.1318,0.5091,0.1411,1.7705,3.788,1.0708,0.1452,2.127,0.8788,2.0018,4.2704,1.6035,0.4163,0.4607,0.5127,0.2734,0.078,1.3055,0.3103,0.1988,2.877,0.2488,1.0766,0.3127,2.6387,0.8434,0.5522,0.1241,0.0629,4.0824,0.6171,0.5117,5.8188,0.1473,2.7582,2.2161,0.0744
0.2524,2.7247,0.8914,1.6194,0.4926,11.0667,0.2833,0.9375,0.4683,8.7937,0.3618,2.5826,0.2233,0.6269,24.3466,5.0829,5.5491,0.8879,0.3038,0.4648,0.4181,0.0464,0.6981,6.2201,0.6865,0.9793,0.5236,0.7241,3.6757,0.5563,0.4887,2.757,0.8267,0.7534,1.3665,0.4135,0.6823,0.3686,0.1786,0.7881,3.9337,2.9348,0.9074,0.5488,0.1548,0.1699,0.139,4.3006,0.3031,2.1697,0.4756,0.8196,1.6826,1.4344,0.7452,0.571,4.1578,1.0575,0.3541
0.1425,3.478,0.2912,0.4409,0.1507,1.4118,0.1307,0.9135,0.054,2.8167,0.1256,0.8627,0.6496,0.3679,4.6512,1.8749,1.0192,0.1279,1.0395,0.1383,0.2482,0.0509,0.1773,16.9139,0.5265,3.2079,0.7754,0.7089,5.2815,1.3702,0.3053,0.5406,2.2745,0.542,0.5732,1.9381,0.3666,0.4056,0.1544,2.4622,1.003,0.7711,0.3303,0.2462,0.1583,0.22,0.0791,7.0545,0.268,1.1586,0.2976,1.7078,0.5156,0.2325,0.5975,1.9042,0.12,1.0197,0.5961
0.2463,1.0002,0.235,1.085,0.752,0.6065,0.6648,0.3105,0.2273,1.322,0.3571,1.9775,0.6664,0.5851,0.5059,5.8111,0.5491,0.2661,0.1251,1.0733,0.2872,0.2083,0.2615,2.0568,0.2749,0.4525,0.7222,0.6588,0.3604,1.4744,0.3695,2.4141,0.8736,0.7418,0.988,0.4366,0.7354,0.5045,0.1965,0.6444,0.4117,0.3549,0.2404,1.6714,0.2432,0.0924,0.3051,1.7717,0.0935,0.3997,0.1398,6.0582,0.5626,0.4139,1.297,0.1109,0.2122,0.5338,0.1199
2.1254,0.1609,0.1616,0.6869,1.1387,0.4253,1.0091,0.082,3.2082,0.5483,0.1411,1.2001,0.6811,1.9996,0.2548,0.8108,0.1145,0.0502,0.2056,3.0163,1.7678,0.1486,0.0701,0.6914,0.1153,0.533,1.7124,1.5585,0.1369,0.256,0.9309,0.4589,1.2575,0.964,0.5987,0.7392,0.1503,0.0499,0.8834,0.7632,0.1326,0.112,6.054,0.3385,5.22,0.284,0.4378,0.6689,0.2905,0.0971,0.1018,3.1016,0.25,0.1667,5.3632,1.0576,1.787,0.8212,0.0437
0.0813,1.3048,0.2771,0.2822,1.0622,0.0553,0.1976,0.5974,0.5528,0.0898,0.1496,0.5504,0.2883,2.6562,0.0939,5.7586,0.1297,0.7325,0.3458,0.3133,0.3886,0.5139,0.0536,2.1632,0.0831,0.5499,0.3991,3.7735,0.0535,0.2796,0.4187,0.6609,0.9024,0.8519,1.2622,2.5185,0.2729,0.1857,0.4461,1.4978,0.1344,0.5283,0.385,0.3253,4.2896,0.0441,0.1623,0.3466,0.1598,0.1153,0.0917,3.4566,1.5438,0.3052,5.6127,0.052,0.073,0.199,2.5587
0.1221,0.2651,13.9601,0.9374,0.1633,19.2571,1.5919,0.1447,0.358,0.6997,0.1092,0.184,0.1551,1.5355,16.695,2.0046,5.3187,0.1562,0.3209,0.4807,0.2453,0.1242,0.1269,2.5273,0.1161,4.3192,0.3704,1.2349,2.7198,0.1968,0.5011,0.3451,0.4608,0.4869,0.5045,1.2748,4.1883,0.1351,0.2045,0.6617,0.4805,0.2601,1.1794,0.2353,0.1409,0.1557,0.2168,0.2275,0.1869,0.2096,0.1661,0.6555,0.61,2.2785,0.3441,3.7597,1.0895,0.8907,0.4699
0.7359,5.3431,0.1889,0.0892,2.891,0.044,0.0603,0.1969,0.4085,4.7976,2.0582,0.4581,0.3971,1.9549,0.0801,0.5402,0.1788,0.0495,0.2597,0.0974,1.4279,1.878,0.3039,4.2952,1.6066,0.3884,0.6581,2.5011,0.0648,0.0572,0.6376,0.2675,0.3425,2.8343,9.468,2.5264,0.2745,0.1309,0.0769,0.8055,0.1028,0.1434,0.0618,4.3587,0.0973,0.0617,0.1209,0.2576,0.537,4.6544,5.7943,5.5823,0.29,0.0953,0.2252,0.0506,0.1538,0.2661,1.5384
0.4509,1.1226,0.3158,1.1497,0.8341,0.463,0.1831,0.6923,0.4039,1.5315,0.3696,0.7756,0.4636,7.4119,1.0523,2.0402,0.1978,4.7021,0.4016,0.2797,0.19,0.2717,0.2132,5.1737,0.2052,0.8062,0.5717,2.2001,0.3819,0.1857,0.4368,0.508,1.7887,0.5425,2.0525,0.4561,0.9749,0.3299,1.5253,2.4751,0.6021,2.6372,1.2746,0.4747,4.7385,1.0278,0.6712,0.3186,0.4378,1.1342,0.5117,0.7159,9.6467,0.3074,15.357,0.3426,0.1144,0.6502,1.1547
0.3883,1.35,2.2749,1.7519,0.542,11.3436,0.4405,0.5069,1.0416,3.789,0.3812,1.7774,0.7017,1.627,12.9597,1.7757,1.3243,0.5808,0.6759,0.4859,0.4895,0.3174,0.4696,2.6985,0.6233,1.0222,0.7073,1.0115,1.3607,1.2084,0.7061,1.0713,1.096,1.0075,1.4373,0.9037,0.5349,0.659,0.3114,1.2438,1.1104,0.3628,0.4604,0.6089,0.4935,0.3519,0.3869,0.9497,0.3241,0.7702,0.6453,0.6979,1.0162,5.8914,0.6275,2.3489,0.6276,0.7231,1.0532
0.4728,0.6475,0.1927,0.5566,0.284,0.4111,0.639,2.5673,1.324,1.9728,0.3848,0.9854,0.6237,7.2058,0.5749,4.8055,0.2615,2.136,0.441,0.3257,0.7366,0.288,0.2855,2.4054,0.9931,1.4012,0.4061,1.4315,0.2335,0.8812,0.5901,6.9626,1.398,2.5165,0.3673,0.7316,0.6894,1.0612,3.1561,1.2755,1.2589,4.0668,1.4012,0.6538,4.5643,3.5672,0.6267,4.4351,0.5679,0.8667,0.3732,0.542,6.7812,0.2858,2.7198,0.2786,0.3166,0.6698,2.4776
1.1738,0.7742,0.2222,0.8869,0.2616,4.7266,0.3937,6.6411,0.1422,8.1792,0.2705,1.2344,0.5551,3.4235,7.4841,5.2897,0.3313,1.0291,0.5723,0.2155,0.4777,0.4073,0.2664,2.1235,1.392,1.3536,0.2057,0.5166,0.1668,0.3074,0.2867,0.7737,4.4638,0.5533,2.5517,0.3642,0.8209,2.8455,0.2698,1.6376,3.8668,2.5606,1.5637,0.6922,1.5404,5.2291,0.2661,2.3494,1.525,6.9248,2.9276,0.7555,1.6067,0.4844,0.797,0.3664,0.1614,0.8741,0.5242
1.0375,0.8388,0.2644,0.3995,1.2656,1.5057,0.5087,1.977,0.1443,6.8276,0.4217,1.5407,0.5003,6.1452,2.7083,1.2869,0.3522,0.2208,0.8611,0.3065,8.6925,0.2625,0.3103,1.5343,0.9678,1.1399,0.4134,0.3958,0.2088,0.7516,0.3379,2.7836,1.7744,4.1071,2.5183,0.3954,0.3747,2.6431,0.9775,1.497,2.3358,1.1591,0.9175,0.4991,1.1086,0.4687,0.1992,1.3022,0.3925,7.2069,1.5162,0.8925,0.3974,0.7932,0.5781,0.2191,0.3375,0.5379,0.1579
0.2158,0.1809,11.0286,1.4104,0.4342,13.3667,2.9541,0.2745,0.3771,1.3692,0.2882,0.4308,0.651,2.4392,5.7439,1.8038,3.6135,0.2117,0.2428,0.8625,0.369,0.2934,0.3531,2.2307,0.1871,4.1283,0.52,1.3364,2.9701,0.2588,0.796,0.3746,0.5211,0.8367,0.5071,0.8098,5.1281,0.3047,0.3115,0.8904,0.391,0.311,1.6326,0.3186,0.1912,0.2683,0.1894,0.2036,0.3088,0.2515,0.1653,0.5855,0.3783,1.0078,0.4913,4.7379,1.1813,0.7929,0.8301
1.0099,2.5327,0.0579,0.113,1.5572,0.0507,0.096,0.2848,0.1323,6.3899,0.653,1.9003,0.2543,1.1906,0.095,1.2559,0.2166,0.069,0.5295,0.1317,2.9743,0.6462,0.8163,2.87,1.5185,0.5608,0.4883,1.1763,0.1671,0.2383,2.7512,1.6747,0.8328,2.0468,2.5222,1.6903,0.1184,1.6025,0.1183,0.8182,0.1908,0.1019,0.0654,1.8338,0.0691,0.0483,0.0493,0.8296,0.9229,1.015,1.4603,12.1076,0.419,0.1523,0.2124,0.0983,0.3008,0.522,1.5108
0.2057,0.7956,6.4575,1.6954,0.1774,5.8359,0.9065,0.3459,0.1275,3.3608,0.2171,1.3899,0.6178,0.7248,8.9426,1.1279,2.8618,0.1133,0.3918,0.4076,0.6925,0.1032,0.5327,4.5323,0.6091,4.8314,0.7217,1.2862,1.1623,0.8912,0.7002,1.1811,1.3205,0.746,0.6044,1.2389,1.6467,1.5209,0.17,1.2009,2.7365,0.879,1.3536,0.2434,1.4381,0.0563,0.2339,1.2648,0.1224,1.1501,0.6843,0.9108,0.8158,7.059,0.6187,6.2061,1.6942,1.3242,0.11
0.1518,0.1807,0.0557,3.1922,0.9582,0.1755,2.6342,0.4839,2.0121,2.3899,0.2715,0.8031,0.6884,2.2292,1.0647,1.6503,0.265,0.1342,0.794,4.9719,1.7555,0.241,0.1919,0.5699,0.4028,3.0669,2.018,0.906,0.1809,1.0987,0.8404,1.214,1.5504,0.964,1.0901,0.2677,0.8412,0.4005,0.1685,1.8497,0.9527,0.5107,4.684,0.3571,0.2693,0.5279,10.8586,2.3683,0.9653,0.5853,0.284,1.4421,1.2442,0.3878,5.3315,0.4517,2.3831,1.5503,0.1556
0.4518,0.2413,0.1106,2.2634,0.7926,0.5599,1.8151,0.4831,0.967,4.8148,0.3943,0.7621,0.4584,0.8955,3.5769,1.7172,0.2611,0.5711,0.6833,3.7433,2.8508,0.3839,0.3865,1.014,0.6577,2.0265,1.5941,0.8323,0.1901,0.9679,0.5316,1.139,3.8284,0.7225,1.5334,0.3061,0.7157,0.7849,0.1465,1.3668,1.7642,1.1039,3.9047,0.6287,0.4576,0.6521,12.4248,1.3002,0.5581,2.6607,1.0395,2.1765,0.5796,0.382,4.4946,0.3062,2.1612,1.3119,0.3089
0.2495,0.1883,0.0617,3.0804,0.2283,0.1196,3.0948,0.3837,1.553,3.6983,0.3236,0.7052,0.7432,1.5964,0.3264,1.1442,0.4175,0.1142,0.6789,2.9571,3.4785,0.1871,0.1791,0.8731,0.6963,2.7758,2.1413,1.1199,0.1494,0.8405,0.8237,1.2454,2.2296,0.7316,0.8848,0.3382,0.5808,0.3313,0.1453,1.9064,0.7601,0.5324,7.9913,0.4878,0.8248,0.432,8.425,1.4884,1.4221,1.8635,0.9359,3.0263,0.8171,0.3745,5.8081,0.6085,2.9724,1.5352,0.206
0.287,0.1721,0.0885,4.4771,0.3908,0.1572,2.5865,0.3998,1.8502,3.8449,0.294,0.7721,0.8747,1.0475,0.5478,1.2021,0.3249,0.1321,0.6296,5.4579,3.1288,0.2034,0.0402,0.821,0.4109,1.9367,1.0739,0.8047,0.208,0.7415,0.9819,1.0627,1.367,0.4572,1.3133,0.1859,0.4503,0.6797,0.1879,1.4464,0.9884,0.5092,8.9014,0.3536,1.6026,0.4374,10.9128,1.1422,0.7531,2.7701,1.0195,0.9097,0.5239,0.3763,6.5035,0.1534,1.1701,1.1367,0.2191
2.56,3.1833,0.1397,0.3435,0.9305,0.069,0.1151,0.3792,0.1287,16.9335,3.6351,1.145,0.8035,0.4779,0.1551,0.4211,0.1247,0.148,0.9347,0.1921,4.2959,1.771,1.1081,1.566,2.5205,1.3948,1.0296,3.8572,0.2135,0.1056,1.7969,0.0852,0.725,0.5918,4.7721,1.1919,0.3019,1.3254,0.1038,0.9755,0.1423,0.0769,0.0672,1.7214,0.1066,0.0489,0.0677,0.8668,2.2288,7.1721,5.106,6.1692,0.4552,0.2328,0.2888,0.0778,0.7321,0.4632,0.3071
0.4732,0.6712,0.1431,0.5069,0.335,0.2797,0.5349,3.1824,0.1145,3.7557,0.5285,2.8434,0.8171,12.0382,0.6594,3.1698,0.2115,1.6635,0.6465,0.3094,0.5309,0.1971,0.5528,2.9698,0.1747,1.658,0.9622,0.9114,0.322,0.1393,0.2841,0.0442,0.896,1.002,0.6838,0.278,0.6185,0.4265,0.7312,4.5854,0.725,4.7936,0.1725,0.5555,7.9575,1.0041,0.1001,2.0975,0.2845,0.9503,0.3342,0.7736,6.0163,0.2473,12.8735,0.1394,0.0728,1.2876,0.5037
